time_stamp,loc_id,num_of_people
2017-11-16 09,33,615
2017-11-16 10,1,555
2017-11-16 10,2,532
2017-11-16 10,3,928
2017-11-16 10,4,405
2017-11-16 10,5,436
2017-11-16 10,6,809
2017-11-16 10,7,161
2017-11-16 10,8,2499
2017-11-16 10,9,94
2017-11-16 10,10,769
2017-11-16 10,11,577
2017-11-16 10,12,2441
2017-11-16 10,13,185
2017-11-16 10,14,797
2017-11-16 10,15,504
2017-11-16 10,16,883
2017-11-16 10,17,651
2017-11-16 10,18,750
2017-11-16 10,19,428
2017-11-16 10,20,1391
2017-11-16 10,21,730
2017-11-16 10,22,447
2017-11-16 10,23,335
2017-11-16 10,24,1294
2017-11-16 10,25,1173
2017-11-16 10,26,263
2017-11-16 10,27,722
2017-11-16 10,28,601
2017-11-16 10,29,955
2017-11-16 10,30,1110
2017-11-16 10,31,876
2017-11-16 10,32,323
2017-11-16 10,33,617
2017-11-16 11,1,864
2017-11-16 11,2,820
2017-11-16 11,3,1821
2017-11-16 11,4,788
2017-11-16 11,5,737
2017-11-16 11,6,969
2017-11-16 11,7,296
2017-11-16 11,8,6801
2017-11-16 11,9,163
2017-11-16 11,10,4784
2017-11-16 11,11,1024
2017-11-16 11,12,6958
2017-11-16 11,13,385
2017-11-16 11,14,776
2017-11-16 11,15,592
2017-11-16 11,16,839
2017-11-16 11,17,1121
2017-11-16 11,18,581
2017-11-16 11,19,527
2017-11-16 11,20,1735
2017-11-16 11,21,1039
2017-11-16 11,22,509
2017-11-16 11,23,456
2017-11-16 11,24,1434
2017-11-16 11,25,1493
2017-11-16 11,26,673
2017-11-16 11,27,1158
2017-11-16 11,28,916
2017-11-16 11,29,5069
2017-11-16 11,30,1114
2017-11-16 11,31,1701
2017-11-16 11,32,645
2017-11-16 11,33,938
2017-11-16 12,1,1419
2017-11-16 12,2,1361
2017-11-16 12,3,2698
2017-11-16 12,4,1097
2017-11-16 12,5,1228
2017-11-16 12,6,1782
2017-11-16 12,7,491
2017-11-16 12,8,9024
2017-11-16 12,9,290
2017-11-16 12,10,6283
2017-11-16 12,11,1018
2017-11-16 12,12,8953
2017-11-16 12,13,735
2017-11-16 12,14,851
2017-11-16 12,15,756
2017-11-16 12,16,972
2017-11-16 12,17,1747
2017-11-16 12,18,563
2017-11-16 12,19,1259
2017-11-16 12,20,1356
2017-11-16 12,21,1451
2017-11-16 12,22,523
2017-11-16 12,23,412
2017-11-16 12,24,1500
2017-11-16 12,25,2377
2017-11-16 12,26,1064
2017-11-16 12,27,544
2017-11-16 12,28,1428
2017-11-16 12,29,6671
2017-11-16 12,30,920
2017-11-16 12,31,2605
2017-11-16 12,32,1003
2017-11-16 12,33,511
2017-11-16 13,1,1129
2017-11-16 13,2,983
2017-11-16 13,3,1767
2017-11-16 13,4,682
2017-11-16 13,5,995
2017-11-16 13,6,861
2017-11-16 13,7,291
2017-11-16 13,8,4085
2017-11-16 13,9,179
2017-11-16 13,10,1373
2017-11-16 13,11,952
2017-11-16 13,12,3996
2017-11-16 13,13,496
2017-11-16 13,14,839
2017-11-16 13,15,579
2017-11-16 13,16,1045
2017-11-16 13,17,1070
2017-11-16 13,18,464
2017-11-16 13,19,949
2017-11-16 13,20,1032
2017-11-16 13,21,877
2017-11-16 13,22,522
2017-11-16 13,23,655
2017-11-16 13,24,1198
2017-11-16 13,25,1314
2017-11-16 13,26,684
2017-11-16 13,27,868
2017-11-16 13,28,880
2017-11-16 13,29,1984
2017-11-16 13,30,725
2017-11-16 13,31,1771
2017-11-16 13,32,634
2017-11-16 13,33,727
2017-11-16 14,1,541
2017-11-16 14,2,643
2017-11-16 14,3,1217
2017-11-16 14,4,648
2017-11-16 14,5,474
2017-11-16 14,6,754
2017-11-16 14,7,170
2017-11-16 14,8,2520
2017-11-16 14,9,85
2017-11-16 14,10,704
2017-11-16 14,11,304
2017-11-16 14,12,2212
2017-11-16 14,13,436
2017-11-16 14,14,604
2017-11-16 14,15,657
2017-11-16 14,16,732
2017-11-16 14,17,959
2017-11-16 14,18,496
2017-11-16 14,19,500
2017-11-16 14,20,1519
2017-11-16 14,21,860
2017-11-16 14,22,338
2017-11-16 14,23,242
2017-11-16 14,24,923
2017-11-16 14,25,952
2017-11-16 14,26,512
2017-11-16 14,27,671
2017-11-16 14,28,833
2017-11-16 14,29,1212
2017-11-16 14,30,572
2017-11-16 14,31,1131
2017-11-16 14,32,429
2017-11-16 14,33,577
2017-11-16 15,1,670
2017-11-16 15,2,593
2017-11-16 15,3,1300
2017-11-16 15,4,612
2017-11-16 15,5,567
2017-11-16 15,6,694
2017-11-16 15,7,242
2017-11-16 15,8,2839
2017-11-16 15,9,124
2017-11-16 15,10,1294
2017-11-16 15,11,651
2017-11-16 15,12,2524
2017-11-16 15,13,331
2017-11-16 15,14,505
2017-11-16 15,15,1108
2017-11-16 15,16,977
2017-11-16 15,17,717
2017-11-16 15,18,399
2017-11-16 15,19,626
2017-11-16 15,20,1951
2017-11-16 15,21,869
2017-11-16 15,22,708
2017-11-16 15,23,473
2017-11-16 15,24,1057
2017-11-16 15,25,934
2017-11-16 15,26,468
2017-11-16 15,27,1195
2017-11-16 15,28,635
2017-11-16 15,29,1415
2017-11-16 15,30,583
2017-11-16 15,31,1159
2017-11-16 15,32,481
2017-11-16 15,33,917
2017-11-16 16,1,867
2017-11-16 16,2,482
2017-11-16 16,3,1154
2017-11-16 16,4,450
2017-11-16 16,5,703
2017-11-16 16,6,411
2017-11-16 16,7,199
2017-11-16 16,8,2317
2017-11-16 16,9,102
2017-11-16 16,10,1573
2017-11-16 16,11,541
2017-11-16 16,12,2186
2017-11-16 16,13,282
2017-11-16 16,14,810
2017-11-16 16,15,579
2017-11-16 16,16,650
2017-11-16 16,17,630
2017-11-16 16,18,434
2017-11-16 16,19,434
2017-11-16 16,20,1694
2017-11-16 16,21,620
2017-11-16 16,22,279
2017-11-16 16,23,356
2017-11-16 16,24,1702
2017-11-16 16,25,753
2017-11-16 16,26,507
2017-11-16 16,27,627
2017-11-16 16,28,565
2017-11-16 16,29,1854
2017-11-16 16,30,595
2017-11-16 16,31,1001
2017-11-16 16,32,436
2017-11-16 16,33,562
2017-11-16 17,1,871
2017-11-16 17,2,1004
2017-11-16 17,3,2072
2017-11-16 17,4,998
2017-11-16 17,5,624
2017-11-16 17,6,1195
2017-11-16 17,7,365
2017-11-16 17,8,6937
2017-11-16 17,9,208
2017-11-16 17,10,4947
2017-11-16 17,11,947
2017-11-16 17,12,6583
2017-11-16 17,13,610
2017-11-16 17,14,631
2017-11-16 17,15,799
2017-11-16 17,16,787
2017-11-16 17,17,1197
2017-11-16 17,18,675
2017-11-16 17,19,933
2017-11-16 17,20,1914
2017-11-16 17,21,1219
2017-11-16 17,22,725
2017-11-16 17,23,656
2017-11-16 17,24,1246
2017-11-16 17,25,1732
2017-11-16 17,26,1090
2017-11-16 17,27,1140
2017-11-16 17,28,976
2017-11-16 17,29,5331
2017-11-16 17,30,1085
2017-11-16 17,31,1908
2017-11-16 17,32,836
2017-11-16 17,33,1106
2017-11-16 18,1,809
2017-11-16 18,2,864
2017-11-16 18,3,1783
2017-11-16 18,4,989
2017-11-16 18,5,595
2017-11-16 18,6,1665
2017-11-16 18,7,469
2017-11-16 18,8,6769
2017-11-16 18,9,293
2017-11-16 18,10,2526
2017-11-16 18,11,911
2017-11-16 18,12,6544
2017-11-16 18,13,586
2017-11-16 18,14,616
2017-11-16 18,15,641
2017-11-16 18,16,449
2017-11-16 18,17,1335
2017-11-16 18,18,479
2017-11-16 18,19,834
2017-11-16 18,20,1506
2017-11-16 18,21,1356
2017-11-16 18,22,499
2017-11-16 18,23,619
2017-11-16 18,24,951
2017-11-16 18,25,2054
2017-11-16 18,26,907
2017-11-16 18,27,910
2017-11-16 18,28,1100
2017-11-16 18,29,2941
2017-11-16 18,30,949
2017-11-16 18,31,1833
2017-11-16 18,32,767
2017-11-16 18,33,849
2017-11-16 19,1,535
2017-11-16 19,2,534
2017-11-16 19,3,1424
2017-11-16 19,4,582
2017-11-16 19,5,486
2017-11-16 19,6,1138
2017-11-16 19,7,350
2017-11-16 19,8,3953
2017-11-16 19,9,281
2017-11-16 19,10,1247
2017-11-16 19,11,446
2017-11-16 19,12,3935
2017-11-16 19,13,391
2017-11-16 19,14,407
2017-11-16 19,15,413
2017-11-16 19,16,304
2017-11-16 19,17,974
2017-11-16 19,18,454
2017-11-16 19,19,476
2017-11-16 19,20,1217
2017-11-16 19,21,876
2017-11-16 19,22,292
2017-11-16 19,23,357
2017-11-16 19,24,640
2017-11-16 19,25,1123
2017-11-16 19,26,559
2017-11-16 19,27,672
2017-11-16 19,28,794
2017-11-16 19,29,1712
2017-11-16 19,30,832
2017-11-16 19,31,1459
2017-11-16 19,32,580
2017-11-16 19,33,665
2017-11-16 20,1,659
2017-11-16 20,2,457
2017-11-16 20,3,1158
2017-11-16 20,4,538
2017-11-16 20,5,599
2017-11-16 20,6,898
2017-11-16 20,7,281
2017-11-16 20,8,2362
2017-11-16 20,9,244
2017-11-16 20,10,900
2017-11-16 20,11,356
2017-11-16 20,12,2227
2017-11-16 20,13,316
2017-11-16 20,14,394
2017-11-16 20,15,224
2017-11-16 20,16,361
2017-11-16 20,17,812
2017-11-16 20,18,255
2017-11-16 20,19,576
2017-11-16 20,20,962
2017-11-16 20,21,705
2017-11-16 20,22,206
2017-11-16 20,23,376
2017-11-16 20,24,551
2017-11-16 20,25,903
2017-11-16 20,26,434
2017-11-16 20,27,439
2017-11-16 20,28,744
2017-11-16 20,29,1300
2017-11-16 20,30,675
2017-11-16 20,31,1027
2017-11-16 20,32,412
2017-11-16 20,33,416
2017-11-16 21,1,631
2017-11-16 21,2,627
2017-11-16 21,3,1064
2017-11-16 21,4,540
2017-11-16 21,5,485
2017-11-16 21,6,980
2017-11-16 21,7,219
2017-11-16 21,8,2749
2017-11-16 21,9,215
2017-11-16 21,10,636
2017-11-16 21,11,622
2017-11-16 21,12,2571
2017-11-16 21,13,344
2017-11-16 21,14,337
2017-11-16 21,15,299
2017-11-16 21,16,267
2017-11-16 21,17,950
2017-11-16 21,18,342
2017-11-16 21,19,565
2017-11-16 21,20,867
2017-11-16 21,21,682
2017-11-16 21,22,426
2017-11-16 21,23,483
2017-11-16 21,24,549
2017-11-16 21,25,831
2017-11-16 21,26,400
2017-11-16 21,27,233
2017-11-16 21,28,813
2017-11-16 21,29,886
2017-11-16 21,30,572
2017-11-16 21,31,1064
2017-11-16 21,32,407
2017-11-16 21,33,250
2017-11-16 22,1,835
2017-11-16 22,2,831
2017-11-16 22,3,1251
2017-11-16 22,4,683
2017-11-16 22,5,600
2017-11-16 22,6,1224
2017-11-16 22,7,342
2017-11-16 22,8,2437
2017-11-16 22,9,318
2017-11-16 22,10,339
2017-11-16 22,11,552
2017-11-16 22,12,2113
2017-11-16 22,13,438
2017-11-16 22,14,306
2017-11-16 22,15,294
2017-11-16 22,16,232
2017-11-16 22,17,944
2017-11-16 22,18,595
2017-11-16 22,19,838
2017-11-16 22,20,914
2017-11-16 22,21,902
2017-11-16 22,22,190
2017-11-16 22,23,443
2017-11-16 22,24,537
2017-11-16 22,25,1045
2017-11-16 22,26,435
2017-11-16 22,27,283
2017-11-16 22,28,751
2017-11-16 22,29,591
2017-11-16 22,30,745
2017-11-16 22,31,1256
2017-11-16 22,32,479
2017-11-16 22,33,290
2017-11-16 23,1,519
2017-11-16 23,2,735
2017-11-16 23,3,542
2017-11-16 23,4,709
2017-11-16 23,5,489
2017-11-16 23,6,1045
2017-11-16 23,7,216
2017-11-16 23,8,863
2017-11-16 23,9,317
2017-11-16 23,10,200
2017-11-16 23,11,432
2017-11-16 23,12,678
2017-11-16 23,13,387
2017-11-16 23,14,42
2017-11-16 23,15,139
2017-11-16 23,16,54
2017-11-16 23,17,724
2017-11-16 23,18,788
2017-11-16 23,19,501
2017-11-16 23,20,329
2017-11-16 23,21,684
2017-11-16 23,22,13
2017-11-16 23,23,643
2017-11-16 23,24,175
2017-11-16 23,25,347
2017-11-16 23,26,296
2017-11-16 23,27,43
2017-11-16 23,28,556
2017-11-16 23,29,355
2017-11-16 23,30,721
2017-11-16 23,31,494
2017-11-16 23,32,202
2017-11-16 23,33,47
2017-11-17 00,1,722
2017-11-17 00,2,801
2017-11-17 00,3,128
2017-11-17 00,4,70
2017-11-17 00,5,327
2017-11-17 00,6,736
2017-11-17 00,7,321
2017-11-17 00,8,97
2017-11-17 00,9,498
2017-11-17 00,10,46
2017-11-17 00,11,419
2017-11-17 00,12,89
2017-11-17 00,13,119
2017-11-17 00,14,14
2017-11-17 00,15,23
2017-11-17 00,16,7
2017-11-17 00,17,394
2017-11-17 00,18,623
2017-11-17 00,19,370
2017-11-17 00,20,47
2017-11-17 00,21,159
2017-11-17 00,22,8
2017-11-17 00,23,580
2017-11-17 00,24,9
2017-11-17 00,25,155
2017-11-17 00,26,74
2017-11-17 00,27,35
2017-11-17 00,28,232
2017-11-17 00,29,50
2017-11-17 00,30,963
2017-11-17 00,31,242
2017-11-17 00,32,19
2017-11-17 00,33,23
2017-11-17 01,1,407
2017-11-17 01,2,640
2017-11-17 01,3,38
2017-11-17 01,5,182
2017-11-17 01,6,327
2017-11-17 01,7,88
2017-11-17 01,8,44
2017-11-17 01,9,462
2017-11-17 01,10,10
2017-11-17 01,11,310
2017-11-17 01,12,69
2017-11-17 01,13,34
2017-11-17 01,14,16
2017-11-17 01,15,25
2017-11-17 01,16,6
2017-11-17 01,17,157
2017-11-17 01,18,157
2017-11-17 01,19,207
2017-11-17 01,20,17
2017-11-17 01,22,6
2017-11-17 01,23,460
2017-11-17 01,24,7
2017-11-17 01,26,40
2017-11-17 01,27,28
2017-11-17 01,28,112
2017-11-17 01,29,9
2017-11-17 01,30,767
2017-11-17 01,31,83
2017-11-17 01,32,11
2017-11-17 01,33,17
2017-11-17 02,1,342
2017-11-17 02,2,691
2017-11-17 02,3,14
2017-11-17 02,5,225
2017-11-17 02,6,255
2017-11-17 02,7,64
2017-11-17 02,8,32
2017-11-17 02,9,350
2017-11-17 02,10,6
2017-11-17 02,11,257
2017-11-17 02,12,30
2017-11-17 02,13,31
2017-11-17 02,14,14
2017-11-17 02,15,20
2017-11-17 02,16,6
2017-11-17 02,17,135
2017-11-17 02,18,194
2017-11-17 02,19,197
2017-11-17 02,20,18
2017-11-17 02,22,5
2017-11-17 02,23,357
2017-11-17 02,24,4
2017-11-17 02,26,18
2017-11-17 02,27,23
2017-11-17 02,28,82
2017-11-17 02,29,2
2017-11-17 02,30,887
2017-11-17 02,31,75
2017-11-17 02,32,3
2017-11-17 02,33,18
2017-11-17 03,1,381
2017-11-17 03,2,513
2017-11-17 03,3,9
2017-11-17 03,4,33
2017-11-17 03,5,270
2017-11-17 03,6,225
2017-11-17 03,7,72
2017-11-17 03,8,57
2017-11-17 03,9,265
2017-11-17 03,10,6
2017-11-17 03,11,202
2017-11-17 03,12,43
2017-11-17 03,13,25
2017-11-17 03,14,16
2017-11-17 03,15,18
2017-11-17 03,16,9
2017-11-17 03,17,49
2017-11-17 03,18,208
2017-11-17 03,19,150
2017-11-17 03,20,20
2017-11-17 03,21,55
2017-11-17 03,22,6
2017-11-17 03,23,335
2017-11-17 03,24,6
2017-11-17 03,25,82
2017-11-17 03,26,30
2017-11-17 03,27,20
2017-11-17 03,28,61
2017-11-17 03,29,9
2017-11-17 03,30,1128
2017-11-17 03,31,51
2017-11-17 03,32,3
2017-11-17 03,33,16
2017-11-17 04,1,349
2017-11-17 04,2,500
2017-11-17 04,3,22
2017-11-17 04,4,93
2017-11-17 04,5,208
2017-11-17 04,6,242
2017-11-17 04,7,52
2017-11-17 04,8,32
2017-11-17 04,9,190
2017-11-17 04,10,12
2017-11-17 04,11,206
2017-11-17 04,12,37
2017-11-17 04,13,27
2017-11-17 04,14,16
2017-11-17 04,15,22
2017-11-17 04,16,7
2017-11-17 04,17,61
2017-11-17 04,18,273
2017-11-17 04,19,186
2017-11-17 04,20,27
2017-11-17 04,21,272
2017-11-17 04,22,4
2017-11-17 04,23,333
2017-11-17 04,24,4
2017-11-17 04,25,364
2017-11-17 04,26,24
2017-11-17 04,27,18
2017-11-17 04,28,57
2017-11-17 04,29,15
2017-11-17 04,30,1177
2017-11-17 04,31,40
2017-11-17 04,32,6
2017-11-17 04,33,15
2017-11-17 05,1,427
2017-11-17 05,2,676
2017-11-17 05,3,18
2017-11-17 05,4,81
2017-11-17 05,5,248
2017-11-17 05,6,361
2017-11-17 05,7,102
2017-11-17 05,8,68
2017-11-17 05,9,149
2017-11-17 05,10,75
2017-11-17 05,11,235
2017-11-17 05,12,70
2017-11-17 05,13,36
2017-11-17 05,14,24
2017-11-17 05,15,31
2017-11-17 05,16,10
2017-11-17 05,17,115
2017-11-17 05,18,417
2017-11-17 05,19,318
2017-11-17 05,20,19
2017-11-17 05,21,228
2017-11-17 05,22,8
2017-11-17 05,23,458
2017-11-17 05,24,10
2017-11-17 05,25,314
2017-11-17 05,26,16
2017-11-17 05,27,16
2017-11-17 05,28,102
2017-11-17 05,29,99
2017-11-17 05,30,1236
2017-11-17 05,31,40
2017-11-17 05,32,7
2017-11-17 05,33,18
2017-11-17 06,1,344
2017-11-17 06,2,671
2017-11-17 06,3,107
2017-11-17 06,4,393
2017-11-17 06,5,224
2017-11-17 06,6,305
2017-11-17 06,7,82
2017-11-17 06,8,397
2017-11-17 06,9,121
2017-11-17 06,10,200
2017-11-17 06,11,505
2017-11-17 06,12,390
2017-11-17 06,13,56
2017-11-17 06,14,86
2017-11-17 06,15,68
2017-11-17 06,16,67
2017-11-17 06,17,282
2017-11-17 06,18,486
2017-11-17 06,19,481
2017-11-17 06,20,66
2017-11-17 06,21,304
2017-11-17 06,22,8
2017-11-17 06,23,679
2017-11-17 06,24,75
2017-11-17 06,25,227
2017-11-17 06,26,68
2017-11-17 06,27,59
2017-11-17 06,28,270
2017-11-17 06,29,203
2017-11-17 06,30,895
2017-11-17 06,31,130
2017-11-17 06,32,41
2017-11-17 06,33,59
2017-11-17 07,1,507
2017-11-17 07,2,752
2017-11-17 07,3,750
2017-11-17 07,4,256
2017-11-17 07,5,402
2017-11-17 07,6,686
2017-11-17 07,7,230
2017-11-17 07,8,2093
2017-11-17 07,9,234
2017-11-17 07,10,1346
2017-11-17 07,11,617
2017-11-17 07,12,2376
2017-11-17 07,13,291
2017-11-17 07,14,356
2017-11-17 07,15,356
2017-11-17 07,16,391
2017-11-17 07,17,649
2017-11-17 07,18,342
2017-11-17 07,19,799
2017-11-17 07,20,237
2017-11-17 07,21,325
2017-11-17 07,22,227
2017-11-17 07,23,522
2017-11-17 07,24,439
2017-11-17 07,25,374
2017-11-17 07,26,334
2017-11-17 07,27,218
2017-11-17 07,28,424
2017-11-17 07,29,1650
2017-11-17 07,30,726
2017-11-17 07,31,768
2017-11-17 07,32,267
2017-11-17 07,33,210
2017-11-17 08,1,942
2017-11-17 08,2,629
2017-11-17 08,3,1389
2017-11-17 08,4,618
2017-11-17 08,5,713
2017-11-17 08,6,988
2017-11-17 08,7,382
2017-11-17 08,8,3740
2017-11-17 08,9,448
2017-11-17 08,10,1975
2017-11-17 08,11,691
2017-11-17 08,12,3986
2017-11-17 08,13,529
2017-11-17 08,14,527
2017-11-17 08,15,514
2017-11-17 08,16,724
2017-11-17 08,17,940
2017-11-17 08,18,565
2017-11-17 08,19,729
2017-11-17 08,20,1410
2017-11-17 08,21,841
2017-11-17 08,22,300
2017-11-17 08,23,334
2017-11-17 08,24,707
2017-11-17 08,25,924
2017-11-17 08,26,582
2017-11-17 08,27,472
2017-11-17 08,28,790
2017-11-17 08,29,2361
2017-11-17 08,30,829
2017-11-17 08,31,1374
2017-11-17 08,32,558
2017-11-17 08,33,390
2017-11-17 09,1,667
2017-11-17 09,2,540
2017-11-17 09,3,1182
2017-11-17 09,4,535
2017-11-17 09,5,519
2017-11-17 09,6,926
2017-11-17 09,7,369
2017-11-17 09,8,2626
2017-11-17 09,9,388
2017-11-17 09,10,1050
2017-11-17 09,11,845
2017-11-17 09,12,2861
2017-11-17 09,13,566
2017-11-17 09,14,761
2017-11-17 09,15,712
2017-11-17 09,16,973
2017-11-17 09,17,894
2017-11-17 09,18,417
2017-11-17 09,19,418
2017-11-17 09,20,1956
2017-11-17 09,21,679
2017-11-17 09,22,667
2017-11-17 09,23,498
2017-11-17 09,24,879
2017-11-17 09,25,880
2017-11-17 09,26,616
2017-11-17 09,27,1353
2017-11-17 09,28,758
2017-11-17 09,29,1506
2017-11-17 09,30,697
2017-11-17 09,31,1071
2017-11-17 09,32,424
2017-11-17 09,33,1092
2017-11-17 10,1,472
2017-11-17 10,2,481
2017-11-17 10,3,926
2017-11-17 10,4,385
2017-11-17 10,5,404
2017-11-17 10,6,648
2017-11-17 10,7,201
2017-11-17 10,8,2269
2017-11-17 10,9,133
2017-11-17 10,10,732
2017-11-17 10,11,635
2017-11-17 10,12,2283
2017-11-17 10,13,305
2017-11-17 10,14,744
2017-11-17 10,15,329
2017-11-17 10,16,1018
2017-11-17 10,17,759
2017-11-17 10,18,354
2017-11-17 10,19,431
2017-11-17 10,20,1895
2017-11-17 10,21,573
2017-11-17 10,22,293
2017-11-17 10,23,373
2017-11-17 10,24,1019
2017-11-17 10,25,759
2017-11-17 10,26,373
2017-11-17 10,27,1172
2017-11-17 10,28,633
2017-11-17 10,29,1016
2017-11-17 10,30,513
2017-11-17 10,31,796
2017-11-17 10,32,319
2017-11-17 10,33,853
2017-11-17 11,1,625
2017-11-17 11,2,709
2017-11-17 11,3,1627
2017-11-17 11,4,711
2017-11-17 11,5,527
2017-11-17 11,6,1025
2017-11-17 11,7,324
2017-11-17 11,8,6045
2017-11-17 11,9,220
2017-11-17 11,10,4231
2017-11-17 11,11,777
2017-11-17 11,12,6131
2017-11-17 11,13,401
2017-11-17 11,14,605
2017-11-17 11,15,477
2017-11-17 11,16,1014
2017-11-17 11,17,1147
2017-11-17 11,18,397
2017-11-17 11,19,563
2017-11-17 11,20,2660
2017-11-17 11,21,1098
2017-11-17 11,22,455
2017-11-17 11,23,466
2017-11-17 11,24,1163
2017-11-17 11,25,1626
2017-11-17 11,26,624
2017-11-17 11,27,720
2017-11-17 11,28,959
2017-11-17 11,29,4463
2017-11-17 11,30,759
2017-11-17 11,31,1285
2017-11-17 11,32,726
2017-11-17 11,33,601
2017-11-17 12,1,967
2017-11-17 12,2,1106
2017-11-17 12,3,2364
2017-11-17 12,4,1197
2017-11-17 12,5,829
2017-11-17 12,6,1494
2017-11-17 12,7,487
2017-11-17 12,8,7692
2017-11-17 12,9,464
2017-11-17 12,10,6170
2017-11-17 12,11,1089
2017-11-17 12,12,7897
2017-11-17 12,13,735
2017-11-17 12,14,697
2017-11-17 12,15,524
2017-11-17 12,16,827
2017-11-17 12,17,2019
2017-11-17 12,18,561
2017-11-17 12,19,1005
2017-11-17 12,20,2114
2017-11-17 12,21,1479
2017-11-17 12,22,475
2017-11-17 12,23,755
2017-11-17 12,24,1270
2017-11-17 12,25,2429
2017-11-17 12,26,838
2017-11-17 12,27,687
2017-11-17 12,28,1622
2017-11-17 12,29,6423
2017-11-17 12,30,742
2017-11-17 12,31,2201
2017-11-17 12,32,1027
2017-11-17 12,33,638
2017-11-17 13,1,907
2017-11-17 13,2,975
2017-11-17 13,3,1534
2017-11-17 13,4,523
2017-11-17 13,5,793
2017-11-17 13,6,994
2017-11-17 13,7,339
2017-11-17 13,8,3248
2017-11-17 13,9,320
2017-11-17 13,10,2073
2017-11-17 13,11,1010
2017-11-17 13,12,3152
2017-11-17 13,13,522
2017-11-17 13,14,417
2017-11-17 13,15,511
2017-11-17 13,16,548
2017-11-17 13,17,1701
2017-11-17 13,18,370
2017-11-17 13,19,984
2017-11-17 13,20,1292
2017-11-17 13,21,747
2017-11-17 13,22,396
2017-11-17 13,23,628
2017-11-17 13,24,966
2017-11-17 13,25,1410
2017-11-17 13,26,572
2017-11-17 13,27,1038
2017-11-17 13,28,1323
2017-11-17 13,29,2061
2017-11-17 13,30,632
2017-11-17 13,31,1654
2017-11-17 13,32,607
2017-11-17 13,33,803
2017-11-17 14,1,595
2017-11-17 14,2,689
2017-11-17 14,3,1081
2017-11-17 14,4,552
2017-11-17 14,5,475
2017-11-17 14,6,657
2017-11-17 14,7,244
2017-11-17 14,8,1803
2017-11-17 14,9,261
2017-11-17 14,10,2051
2017-11-17 14,11,426
2017-11-17 14,12,1765
2017-11-17 14,13,299
2017-11-17 14,14,537
2017-11-17 14,15,416
2017-11-17 14,16,562
2017-11-17 14,17,1007
2017-11-17 14,18,319
2017-11-17 14,19,603
2017-11-17 14,20,1709
2017-11-17 14,21,825
2017-11-17 14,22,255
2017-11-17 14,23,221
2017-11-17 14,24,828
2017-11-17 14,25,1097
2017-11-17 14,26,373
2017-11-17 14,27,718
2017-11-17 14,28,762
2017-11-17 14,29,1409
2017-11-17 14,30,341
2017-11-17 14,31,860
2017-11-17 14,32,411
2017-11-17 14,33,525
2017-11-17 15,1,933
2017-11-17 15,2,753
2017-11-17 15,3,1236
2017-11-17 15,4,513
2017-11-17 15,5,700
2017-11-17 15,6,750
2017-11-17 15,7,263
2017-11-17 15,8,2523
2017-11-17 15,9,306
2017-11-17 15,10,1678
2017-11-17 15,11,786
2017-11-17 15,12,2207
2017-11-17 15,13,372
2017-11-17 15,14,526
2017-11-17 15,15,836
2017-11-17 15,16,717
2017-11-17 15,17,765
2017-11-17 15,18,229
2017-11-17 15,19,584
2017-11-17 15,20,1891
2017-11-17 15,21,688
2017-11-17 15,22,647
2017-11-17 15,23,484
2017-11-17 15,24,1028
2017-11-17 15,25,1208
2017-11-17 15,26,470
2017-11-17 15,27,864
2017-11-17 15,28,635
2017-11-17 15,29,1756
2017-11-17 15,30,400
2017-11-17 15,31,1103
2017-11-17 15,32,417
2017-11-17 15,33,624
2017-11-17 16,1,595
2017-11-17 16,2,423
2017-11-17 16,3,1062
2017-11-17 16,4,426
2017-11-17 16,5,446
2017-11-17 16,6,544
2017-11-17 16,7,270
2017-11-17 16,8,2233
2017-11-17 16,9,277
2017-11-17 16,10,907
2017-11-17 16,11,312
2017-11-17 16,12,2039
2017-11-17 16,13,316
2017-11-17 16,14,601
2017-11-17 16,15,582
2017-11-17 16,16,611
2017-11-17 16,17,525
2017-11-17 16,18,196
2017-11-17 16,19,408
2017-11-17 16,20,1721
2017-11-17 16,21,653
2017-11-17 16,22,266
2017-11-17 16,23,274
2017-11-17 16,24,646
2017-11-17 16,25,1239
2017-11-17 16,26,470
2017-11-17 16,27,577
2017-11-17 16,28,457
2017-11-17 16,29,1062
2017-11-17 16,30,424
2017-11-17 16,31,805
2017-11-17 16,32,422
2017-11-17 16,33,325
2017-11-17 17,1,492
2017-11-17 17,2,972
2017-11-17 17,3,1985
2017-11-17 17,4,629
2017-11-17 17,5,312
2017-11-17 17,6,906
2017-11-17 17,7,500
2017-11-17 17,8,5738
2017-11-17 17,9,386
2017-11-17 17,10,3307
2017-11-17 17,11,720
2017-11-17 17,12,5501
2017-11-17 17,13,465
2017-11-17 17,14,561
2017-11-17 17,15,671
2017-11-17 17,16,738
2017-11-17 17,17,1271
2017-11-17 17,18,341
2017-11-17 17,19,925
2017-11-17 17,20,1853
2017-11-17 17,21,902
2017-11-17 17,22,501
2017-11-17 17,23,549
2017-11-17 17,24,1099
2017-11-17 17,25,1666
2017-11-17 17,26,727
2017-11-17 17,27,761
2017-11-17 17,28,982
2017-11-17 17,29,3900
2017-11-17 17,30,475
2017-11-17 17,31,1554
2017-11-17 17,32,779
2017-11-17 17,33,552
2017-11-17 18,1,545
2017-11-17 18,2,902
2017-11-17 18,3,1330
2017-11-17 18,4,1048
2017-11-17 18,5,365
2017-11-17 18,6,1136
